player_id,birth_year,name_first,name_last
hortori01,1959,Ricky,Horton
hortoto01,1944,Tony,Horton
hortowi01,1942,Willie,Horton
horwibr01,1982,Brian,Horwitz
hoseydw01,1967,Dwayne,Hosey
hoseyst01,1969,Steve,Hosey
hoskida01,1925,Dave,Hoskins
hosleti01,1947,Tim,Hosley
hosmeer01,1989,Eric,Hosmer
hostech01,1903,Chuck,Hostetler
hosteda01,1956,Dave,Hostetler
hostge01,1933,Gene,Host
hotalpe01,1856,Pete,Hotaling
hottmke01,1948,Ken,Hottman
hottoto01,1981,Tommy,Hottovy
houckby01,1891,Byron,Houck
houcksa01,1856,Sadie,Houck
houghch01,1948,Charlie,Hough
houkra01,1919,Ralph,Houk
houltdj01,1979,D. J.,Houlton
housead01,1993,Adrian,Houser
housebe01,1883,Ben,Houser
housech01,1855,Charlie,Householder
housech02,1854,Charlie,Householder
housecr01,1977,Craig,House
houseed01,1869,Ed,Householder
housefr01,1859,William,Houseman
housefr02,1890,Fred,House
housefr03,1930,Frank,House
houseja01,1984,James,Houser
housejo01,1870,John,Houseman
housejo02,1891,Joe,Houser
housejr01,1979,J. R.,House
housepa01,1940,Pat,House
housepa02,1958,Paul,Householder
housetj01,1989,T. J.,House
houseto01,1947,Tom,House
housiwa01,1965,Wayne,Housie
houstty01,1971,Tyler,Houston
houttar01,1927,Art,Houtteman
houtzle01,1875,Lefty,Houtz
hovlest01,1944,Steve,Hovley
hovlied01,1891,Ed,Hovlik
hovlijo01,1884,Joe,Hovlik
howarbe01,1979,Ben,Howard
howarbr01,1943,Bruce,Howard
howarch01,1966,Chris,Howard
howarch02,1965,Chris,Howard
howarda01,1889,Dave,Howard
howarda02,1967,David,Howard
howarde01,1877,Del,Howard
howardo01,1948,Doug,Howard
howarea01,1893,Earl,Howard
howarel01,1929,Elston,Howard
howarfr01,1936,Frank,Howard
howarfr02,1956,Fred,Howard
howariv01,1882,Ivan,Howard
howarji01,1947,Jim,Howarth
howarla01,1945,Larry,Howard
howarle01,1923,Lee,Howard
howarma01,1967,Matt,Howard
howarmi01,1958,Mike,Howard
howarpa01,1884,Paul,Howard
howarry01,1979,Ryan,Howard
howarst01,1963,Steve,Howard
howarth01,1964,Thomas,Howard
howarwi01,1949,Wilbur,Howard
howear01,1946,Art,Howe
howeca01,1924,Cal,Howe
howeldi01,1920,Dixie,Howell
howeldi02,1920,Dixie,Howell
howele01,1895,Les,Howe
howelha01,1876,Harry,Howell
howelja01,1955,Jay,Howell
howelja02,1961,Jack,Howell
howeljp01,1983,J. P.,Howell
howelke01,1960,Ken,Howell
howelpa01,1968,Pat,Howell
howelre01,1909,Red,Howell
howelro01,1892,Roland,Howell
howelro02,1953,Roy,Howell
howerbi01,1921,Bill,Howerton
howesh01,,Shorty,Howe
howest01,1958,Steve,Howe
howitda01,1964,Dann,Howitt
howleda01,1885,Dan,Howley
howrybo01,1973,Bob,Howry
howsedi01,1936,Dick,Howser
hoydu01,1862,Dummy,Hoy
hoylete01,1921,Tex,Hoyle
hoype01,1966,Peter,Hoy
hoytla01,1955,LaMarr,Hoyt
hoytwa01,1899,Waite,Hoyt
hraboal01,1949,Al,Hrabosky
hrbekke01,1960,Kent,Hrbek
hriniwa01,1943,Walt,Hriniak
hubbaal01,1860,Al,Hubbard
hubbaca99,1900,Cal,Hubbard
hubbagl01,1957,Glenn,Hubbard
hubbami01,1971,Mike,Hubbard
hubbatr01,1964,Trent,Hubbard
hubbebi01,1897,Bill,Hubbell
hubbeca01,1903,Carl,Hubbell
hubbske01,1941,Ken,Hubbs
hubercl01,1895,Clarence,Huber
huberjo01,1981,Jon,Huber
huberju01,1982,Justin,Huber
huberot01,1914,Otto,Huber
huch01,1984,Chin-lung,Hu
huckake01,1971,Ken,Huckaby
hucklea01,1910,Earl,Huckleberry
hudekjo01,1966,John,Hudek
hudgeda01,1956,Dave,Hudgens
hudgeji01,1902,Jimmy,Hudgens
hudlere01,1960,Rex,Hudler
hudliwi01,1906,Willis,Hudlin
hudsoch01,1949,Charlie,Hudson
hudsoch02,1959,Charles,Hudson
hudsoda01,1987,Daniel,Hudson
hudsoha01,1927,Hal,Hudson
hudsoje01,1948,Jesse,Hudson
hudsojo01,1912,Johnny,Hudson
hudsojo02,1970,Joe,Hudson
hudsoky01,1987,Kyle,Hudson
hudsolu01,1977,Luke,Hudson
hudsona01,1869,Nat,Hudson
hudsoor01,1977,Orlando,Hudson
hudsore01,1953,Rex,Hudson
hudsosi01,1915,Sid,Hudson
hudsoti01,1975,Tim,Hudson
huelsfr01,1874,Frank,Huelsman
huenkal01,1891,Al,Huenke
huffau01,1976,Aubrey,Huff
huffda01,1984,David,Huff
huffge99,1872,George,Huff
huffmbe01,1914,Ben,Huffman
huffmch01,1985,Chad,Huffman
huffmi01,1963,Mike,Huff
huffmph01,1958,Phil,Huffman
huged01,1880,Ed,Hug
huggimi01,1878,Miller,Huggins
hughebi01,1860,Bill,Hughes
hughebi02,1896,Bill,Hughes
hughebo01,1971,Bobby,Hughes
hughedi01,1938,Dick,Hughes
hughedu01,1982,Dusty,Hughes
hugheed01,1880,Ed,Hughes
hugheja01,1874,Jim,Hughes
hugheja02,1985,Jared,Hughes
hugheji01,1869,Jim,Hughey
hugheji02,1923,Jim,Hughes
hugheji03,1951,Jim,Hughes
hughejo01,1880,Joe,Hughes
hugheke01,1963,Keith,Hughes
hughelu01,1984,Luke,Hughes
hughemi01,1866,Mickey,Hughes
hugheph01,1986,Phil,Hughes
hugherh01,1983,Rhyne,Hughes
hughero01,1911,Roy,Hughes
hughete01,1949,Terry,Hughes
hugheto01,1878,Tom,Hughes
hugheto02,1884,Tom,Hughes
hugheto03,1907,Tom,Hughes
hugheto04,1919,Tommy,Hughes
hugheto05,1934,Tom,Hughes
hughetr01,1978,Travis,Hughes
hugheve01,1893,Vern,Hughes
hughste01,1916,Tex,Hughson
huhnem01,1892,Emil,Huhn
huismju01,1979,Justin,Huisman
huismma01,1958,Mark,Huismann
huismri01,1969,Rick,Huisman
hulbewi99,1832,William,Hulbert
hulenbi01,1870,Billy,Hulen
huletti01,1960,Tim,Hulett
hulettu01,1983,Tug,Hulett
hulihha01,1899,Harry,Hulihan
huller01,1979,Eric,Hull
hulseda01,1968,David,Hulse
hulswru01,1877,Rudy,Hulswitt
hulveha01,1897,Hank,Hulvey
humbeph01,1982,Philip,Humber
humeto01,1953,Tom,Hume
hummejo01,1883,John,Hummel
hummeti01,1978,Tim,Hummel
humphal01,1886,Al,Humphrey
humphbe01,1880,Bert,Humphries
humphbi01,1911,Byron,Humphrey
humphbo01,1935,Bob,Humphreys
humphjo01,1861,John,Humphries
humphjo02,1915,Johnny,Humphries
humphmi01,1967,Mike,Humphreys
humphte01,1949,Terry,Humphrey
hundlni01,1983,Nick,Hundley
hundlra01,1942,Randy,Hundley
hundlto01,1969,Todd,Hundley
hunglbe01,1896,Bernie,Hungling
hunnebi01,1899,Bill,Hunnefield
huntbe01,1888,Ben,Hunt
huntdi01,1847,Dick,Hunt
huntebi01,1855,Bill,Hunter
huntebi02,1887,Bill,Hunter
huntebi03,1928,Billy,Hunter
huntebr01,1968,Brian,Hunter
huntebr02,1971,Brian,Hunter
huntebu01,1947,Buddy,Hunter
hunteca01,1946,Catfish,Hunter
huntece01,1988,Cedric,Hunter
hunteed01,1905,Eddie,Hunter
huntege01,1887,George,Hunter
huntehe01,1895,Herb,Hunter
hunteji01,1964,Jim,Hunter
huntele01,1863,Lem,Hunter
huntene01,1880,Newt,Hunter
hunteri01,1974,Rich,Hunter
hunteto01,1975,Torii,Hunter
hunteto02,1986,Tommy,Hunter
huntewi01,1934,Willard,Hunter
huntjo01,1905,Joel,Hunt
huntke01,1934,Ken,Hunt
huntke02,1938,Ken,Hunt
huntra01,1960,Randy,Hunt
huntro01,1941,Ron,Hunt
huntzst01,1945,Steve,Huntz
huntzwa01,1899,Walt,Huntzinger
huppeda01,1957,Dave,Huppert
hurdlcl01,1957,Clint,Hurdle
hurdto01,1924,Tom,Hurd
hurledi01,1847,Dick,Hurley
hurleer01,1985,Eric,Hurley
hurleje01,1863,Jerry,Hurley
hurleje02,1875,Jerry,Hurley
hurstbi01,1970,Bill,Hurst
hurstbr01,1958,Bruce,Hurst
hurstdo01,1905,Don,Hurst
hurstja01,1967,James,Hurst
hurstji01,1972,Jimmy,Hurst
hurstjo01,1966,Jonathan,Hurst
hurstti99,1865,Tim,Hurst
hurtaed01,1970,Edwin,Hurtado
huskebu01,1971,Butch,Huskey
husonje01,1964,Jeff,Huson
hustaca01,1902,Carl,Husta
hustebi01,1866,Bill,Husted
hustibe01,1878,Bert,Husting
hustoha01,1883,Harry,Huston
hustowa01,1913,Warren,Huston
hutchbi01,1859,Bill,Hutchinson
hutchch01,1977,Chad,Hutchinson
hutchdr01,1990,Drew,Hutchison
hutched01,1867,Ed,Hutchinson
hutchfr01,1919,Fred,Hutchinson
hutchir01,1910,Ira,Hutchinson
hutchjo01,1905,Joe,Hutcheson
hutchjo02,1916,Johnny,Hutchings
hutsohe01,1949,Herb,Hutson
hutsoro01,1902,Roy,Hutson
huttoji01,1947,Jim,Hutto
huttoma01,1970,Mark,Hutton
huttoto01,1946,Tom,Hutton
hyattha01,1884,Ham,Hyatt
hydebr99,1973,Brandon,Hyde
hydedi01,1928,Dick,Hyde
hyersti01,1971,Tim,Hyers
hyndmji01,1854,William,Hyndman
hynesco01,1985,Colt,Hynes
hynespa01,1884,Pat,Hynes
hyzduad01,1971,Adam,Hyzdu
iannech01,1983,Chris,Iannetta
ibanera01,1972,Raul,Ibanez
ibarred01,1989,Edgar,Ibarra
iburgha01,1873,Ham,Iburg
igarary01,1979,Ryota,Igarashi
igawake01,1979,Kei,Igawa
iglesjo01,1990,Jose,Iglesias
iglesra01,1990,Raisel,Iglesias
ignasga01,1949,Gary,Ignasiak
ignasmi01,1966,Mike,Ignasiak
iguchta01,1974,Tadahito,Iguchi
ilslebl01,1964,Blaise,Ilsley
imlaydo01,1889,Doc,Imlay
incavpe01,1964,Pete,Incaviglia
inciaen01,1990,Ender,Inciarte
infanal01,1961,Alexis,Infante
infangr01,1987,Greg,Infante
infanom01,1981,Omar,Infante
ingebr01,1977,Brandon,Inge
ingerbo01,1883,Bob,Ingersoll
ingersc01,1886,Scotty,Ingerton
inglejo01,1978,Joe,Inglett
ingrach01,1860,Charlie,Ingraham
ingraga01,1970,Garey,Ingram
ingrame01,1904,Mel,Ingram
ingrari01,1966,Riccardo,Ingram
inksbe01,1871,Bert,Inks
innisje01,1962,Jeff,Innis
iorgda01,1950,Dane,Iorg
iorgga01,1954,Garth,Iorg
iottha01,1876,Happy,Iott
iottho01,1919,Hooks,Iott
irabuhi01,1969,Hideki,Irabu
irelaha01,1890,Hal,Irelan
irelati01,1953,Tim,Ireland
iribahe01,1984,Hernan,Iribarren
irvinda01,1964,Daryl,Irvine
irvined01,1882,Ed,Irwin
irvinmo01,1919,Monte,Irvin
irwinar01,1858,Arthur,Irwin
irwinbi01,1859,Bill,Irwin
irwinch01,1869,Charlie,Irwin
irwinjo01,1861,John,Irwin
irwinph01,1987,Phil,Irwin
irwinto01,1912,Tommy,Irwin
irwinwa01,1897,Walt,Irwin
isaleor01,1959,Orlando,Isales
isbelfr01,1875,Frank,Isbell
ishiika01,1973,Kazuhisa,Ishii
ishiktr01,1983,Travis,Ishikawa
isrinja01,1972,Jason,Isringhausen
iviemi01,1952,Mike,Ivie
iwakuhi01,1981,Hisashi,Iwakuma
iwamuak01,1979,Akinori,Iwamura
izquiha01,1931,Hank,Izquierdo
izquiha02,1977,Hansel,Izquierdo
izturce01,1980,Cesar,Izturis
izturma01,1980,Maicer,Izturis
jablora01,1926,Ray,Jablonski
jacklfr01,1876,Fred,Jacklitsch
jacksal01,1935,Al,Jackson
jacksau01,1987,Austin,Jackson
jacksbi01,1881,Bill,Jackson
jacksbo01,1962,Bo,Jackson
jacksbr01,1988,Brett,Jackson
jacksch01,1883,Herbert,Jackson
jacksch02,1894,Charlie,Jackson
jacksch03,1963,Chuck,Jackson
jacksco01,1982,Conor,Jackson
jacksda01,1956,Darrell,Jackson
jacksda02,1962,Danny,Jackson
jacksda03,1963,Darrin,Jackson
jacksda04,1973,Damian,Jackson
jacksed01,1983,Edwin,Jackson
jacksge01,1882,George,Jackson
jacksgr01,1942,Grant,Jackson
jackshe01,1861,Henry,Jackson
jacksja01,1987,Jay,Jackson
jacksji01,1877,Jim,Jackson
jacksjo01,1887,Shoeless Joe,Jackson
jacksjo02,1909,John,Jackson
jackske01,1963,Ken,Jackson
jacksla01,1931,Larry,Jackson
jackslo01,1935,Lou,Jackson
jackslu01,1991,Luke,Jackson
jacksmi01,1946,Mike,Jackson
jacksmi02,1964,Michael,Jackson
jacksra01,1926,Randy,Jackson
jacksre01,1946,Reggie,Jackson
jacksro01,1933,Ron,Jackson
jacksro02,1953,Ron,Jackson
jacksro03,1954,Roy Lee,Jackson
jacksry01,1971,Ryan,Jackson
jacksry02,1988,Ryan,Jackson
jackssa01,1849,Sam,Jackson
jacksso01,1944,Sonny,Jackson
jacksst01,1982,Steven,Jackson
jackstr01,1903,Travis,Jackson
jacksza01,1983,Zach,Jackson
jacobar01,1902,Art,Jacobs
jacobba01,1890,Baby Doll,Jacobson
jacobbe01,1881,Beany,Jacobson
jacobbr01,1959,Brook,Jacoby
jacobbu01,1913,Bucky,Jacobs
jacobbu02,1975,Bucky,Jacobsen
jacobel01,1892,Elmer,Jacobs
jacobha01,,Harry,Jacoby
jacobja01,1937,Jake,Jacobs
jacobla01,1894,Larry,Jacobus
jacobme01,1894,Merwin,Jacobson
jacobmi01,1877,Mike,Jacobs
jacobmi02,1980,Mike,Jacobs
jacobot01,1889,Otto,Jacobs
jacobra01,1902,Ray,Jacobs
jacobsp01,1925,Spook,Jacobs
jacobto01,1925,Tony,Jacobs
jacomja01,1970,Jason,Jacome
jacqupa01,1947,Pat,Jacquez
jacquto01,1975,Thomas,Jacquez
jaeckja01,1942,Jake,Jaeckel
jaegech01,1875,Charlie,Jaeger
jaegejo01,1895,Joe,Jaeger
jahajo01,1966,John,Jaha
jahnar01,1895,Art,Jahn
jaimeju01,1987,Juan,Jaime
jakubch01,1978,Chris,Jakubauskas
jakucsi01,1909,Sig,Jakucki
jamerle01,1900,Lefty,Jamerson
jamesar01,1952,Art,James
jamesbe01,1886,Bert,James
jamesbe02,1905,Bernie,James
jamesbi01,1887,Bill,James
jamesbi02,1892,Bill,James
jamesbo01,1958,Bob,James
jamesch01,1937,Charlie,James
jamesch02,1962,Chris,James
jamesch03,1981,Chuck,James
jamescl01,1940,Cleo,James
jamesde01,1978,Delvin,James
jamesdi01,1962,Dion,James
jamesje01,1941,Jeff,James
jamesjo01,1933,Johnny,James
jamesju01,1981,Justin,James
jamesle01,1889,Lefty,James
jamesmi01,1967,Mike,James
jamesri01,1947,Rick,James
jamessk01,1949,Skip,James
jamiech01,1893,Charlie,Jamieson
janesje01,1946,Gerry,Janeski
janispa01,1982,Paul,Janish
jankotr01,1991,Travis,Jankowski
janowvi01,1930,Vic,Janowicz
janseke01,1987,Kenley,Jansen
jansela01,1920,Larry,Jansen
jansera01,1889,Ray,Jansen
janssca01,1981,Casey,Janssen
jantzhe01,1890,Heinie,Jantzen
janvrha01,1892,Hal,Janvrin
janzema01,1973,Marty,Janzen
jaramja01,1982,Jason,Jaramillo
jarvike01,1969,Kevin,Jarvis
jarvipa01,1941,Pat,Jarvis
jarvira01,1946,Ray,Jarvis
jarviro01,1926,Roy,Jarvis
jasojo01,1983,John,Jaso
jaspehi01,1886,Hi,Jasper
jastela01,1944,Larry,Jaster
jatapa01,1949,Paul,Jata
javeral01,1918,Al,Javery
javieal01,1954,Al,Javier
javieju01,1936,Julian,Javier
javiest01,1964,Stan,Javier
jayjo01,1935,Joey,Jay
jayjo02,1985,Jon,Jay
jeando01,1969,Domingo,Jean
jeanete01,1900,Tex,Jeanes
jeffcge01,1913,George,Jeffcoat
jeffcha01,1924,Hal,Jeffcoat
jeffcmi01,1959,Mike,Jeffcoat
jeffegr01,1967,Gregg,Jefferies
jeffeje01,1949,Jesse,Jefferson
jeffere01,1968,Reggie,Jefferson
jeffest01,1962,Stan,Jefferson
jeffrir01,1905,Irv,Jeffries
jeffrje01,1987,Jeremy,Jeffress
jelicch01,1963,Chris,Jelic
jelinfr01,1917,Frank,Jelincich
jelksgr01,1961,Greg,Jelks
jeltzst01,1959,Steve,Jeltz
jenkich01,1987,Chad,Jenkins
jenkife01,1942,Fergie,Jenkins
jenkige01,1974,Geoff,Jenkins
jenkija01,1942,Jack,Jenkins
jenkijo01,1890,Joe,Jenkins
jenkijo02,1896,John,Jenkins
jenkito01,1898,Tom,Jenkins
jenksbo01,1981,Bobby,Jenks
jennial01,1850,Alamazoo,Jennings
jennibi01,1925,Bill,Jennings
jennida01,1987,Dan,Jennings
jennida99,1960,Dan,Jennings
jennide01,1986,Desmond,Jennings
jennido01,1964,Doug,Jennings
jennihu01,1869,Hughie,Jennings
jennija01,1978,Jason,Jennings
jenniro01,1972,Robin,Jennings
jenseja01,1927,Jackie,Jensen
jensema01,1972,Marcus,Jensen
jensery01,1975,Ryan,Jensen
jensewi01,1889,Willie,Jensen
jensewo01,1907,Woody,Jensen
jepseke01,1984,Kevin,Jepsen
jerzemi01,1972,Mike,Jerzembeck
jesseda01,1901,Dan,Jessee
jestaga01,1947,Garry,Jestadt
jestevi01,1927,Virgil,Jester
jeterde01,1974,Derek,Jeter
jeterjo01,1944,Johnny,Jeter
jetersh01,1966,Shawn,Jeter
jethrsa01,1917,Sam,Jethroe
jewetna01,1844,Nat,Jewett
jimence01,1984,Cesar,Jimenez
jimenda01,1977,D'Angelo,Jimenez
jimenel01,1940,Elvio,Jimenez
jimenge01,1962,German,Jimenez
jimenho01,1957,Houston,Jimenez
jimenja01,1976,Jason,Jimenez
jimenjo01,1973,Jose,Jimenez
jimenju01,1949,Juan,Jimenez
jimenke01,1980,Kelvin,Jimenez
jimenlu01,1982,Luis,Jimenez
jimenlu02,1988,Luis,Jimenez
jimenma01,1938,Manny,Jimenez
jimenmi01,1969,Miguel,Jimenez
jimenub01,1984,Ubaldo,Jimenez
jimerch01,1979,Charlton,Jimerson
joaquwa01,1986,Waldis,Joaquin
jodiebr01,1977,Brett,Jodie
johjike01,1976,Kenji,Johjima
johnsab01,,Abe,Johnson
johnsab02,1871,Abbie,Johnson
johnsad01,1979,Adam,Johnson
johnsal01,1942,Alex,Johnson
johnsal02,1983,Alan,Johnson
johnsar01,1897,Art,Johnson
johnsar02,1919,Art,Johnson
johnsau01,1899,Augie,Johns
johnsba01,1950,Bart,Johnson
johnsba99,1865,Ban,Johnson
johnsbe01,1931,Ben,Johnson
johnsbe02,1981,Ben,Johnson
johnsbi01,1961,Lefty,Johnson
johnsbi02,1892,Bill,Johnson
johnsbi03,1918,Billy,Johnson
johnsbi04,1960,Bill,Johnson
johnsbo01,1905,Bob,Johnson
johnsbo02,1936,Bob,Johnson
johnsbo03,1943,Bob,Johnson
johnsbo04,1959,Bob,Johnson
johnsbr01,1968,Brian,Johnson
johnsbr02,1990,Brian,Johnson
johnsca01,1848,William,Johnson
johnsch01,1885,Charlie,Johnson
johnsch02,1886,Chief,Johnson
johnsch03,1917,Chet,Johnson
johnsch04,1971,Charles,Johnson
johnsch05,1984,Chris,Johnson
johnscl01,1947,Cliff,Johnson
johnsco01,1922,Connie,Johnson
johnsda01,1928,Darrell,Johnson
johnsda02,1943,Davey,Johnson
johnsda03,1948,Dave,Johnson
johnsda04,1959,Dave,Johnson
johnsda05,1963,Dane,Johnson
johnsda06,1979,Dan,Johnson
johnsde01,1938,Deron,Johnson
johnsdi01,1863,Dick,Johnston
johnsdo01,1887,Doc,Johnston
johnsdo02,1911,Don,Johnson
johnsdo03,1926,Don,Johnson
johnsdo04,1967,Doug,Johns
johnsea01,1919,Earl,Johnson
johnsed01,1899,Ed,Johnson
johnsel01,1884,Elmer,Johnson
johnsel02,1984,Elliot,Johnson
johnser01,1888,Ernie,Johnson
johnser02,1924,Ernie,Johnson
johnser03,1965,Erik,Johnson
johnser04,1989,Erik,Johnson
johnsfo01,1932,Footer,Johnson
johnsfr01,1894,Fred,Johnson
johnsfr02,1899,Fred,Johnston
johnsfr03,1942,Frank,Johnson
johnsga01,1975,Gary,Johnson
johnsgr01,1955,Greg,Johnston
johnsha01,1906,Hank,Johnson
johnsho01,1960,Howard,Johnson
johnsja01,1945,Jay,Johnstone
johnsja02,1973,Jason,Johnson
johnsje01,1943,Jerry,Johnson
johnsje02,1966,Jeff,Johnson
johnsji01,1889,Jimmy,Johnston
johnsji02,1894,Jing,Johnson
johnsji03,1945,Jim,Johnson
johnsji04,1983,Jim,Johnson
johnsjo01,1869,Lou,Johnson
johnsjo02,1890,Johnny,Johnston
johnsjo03,1914,Johnny,Johnson
johnsjo04,1956,John Henry,Johnson
johnsjo05,1961,Joe,Johnson
johnsjo06,1967,Joel,Johnston
johnsjo07,1968,John,Johnstone
johnsjo08,1974,Jonathan,Johnson
johnsjo09,1984,Josh,Johnson
johnsju99,1899,Judy,Johnson
johnske01,1923,Ken,Johnson
johnske02,1933,Ken,Johnson
johnske03,1971,Keith,Johns
johnske04,1971,Keith,Johnson
johnske05,1982,Kelly,Johnson
johnskr01,1984,Kris,Johnson
johnsla01,1950,Larry,Johnson
johnsla02,1950,Lamar,Johnson
johnsla03,1963,Lance,Johnson
johnsll01,1910,Lloyd,Johnson
johnslo01,1934,Lou,Johnson
johnsma01,1967,Mark,Johnson
johnsma02,1975,Mark,Johnson
johnsma03,1975,Mark,Johnson
johnsmi01,1951,Mike,Johnson
johnsmi02,1975,Mike,Johnson
johnsmi03,1979,Mike,Johnston
johnsmi04,1990,Micah,Johnson
johnsni01,1978,Nick,Johnson
johnsol01,1879,Ollie,Johns
johnsot01,1883,Otis,Johnson
johnspa01,1896,Paul,Johnson
johnspe01,1888,Pete,Johns
johnsra01,1888,Rankin,Johnson
johnsra02,1917,Rankin,Johnson
johnsra03,1958,Randy,Johnson
johnsra04,1956,Randy,Johnson
johnsra05,1963,Randy,Johnson
johnsre01,1937,Rex,Johnston
johnsre02,1976,Reed,Johnson
johnsro01,1895,Roy,Johnson
johnsro02,1903,Roy,Johnson
johnsro03,1956,Ron,Johnson
johnsro04,1959,Roy,Johnson
johnsro05,1958,Rondin,Johnson
johnsro06,1976,Rontrez,Johnson
johnsro07,1982,Rob,Johnson
johnsru01,1973,Russ,Johnson
johnssi01,1906,Si,Johnson
johnssp01,1856,Spud,Johnson
johnsst01,1937,Stan,Johnson
johnsst02,1987,Steve,Johnson
johnssy01,1900,Syl,Johnson
johnsti01,1949,Tim,Johnson
johnsto01,1851,Tommy,Johns
johnsto02,1951,Tom,Johnson
johnsto03,1956,Tony,Johnson
johnsty01,1981,Tyler,Johnson
johnsvi01,1920,Vic,Johnson
johnswa01,1887,Walter,Johnson
johnswa02,1892,Ellis,Johnson
johnswa03,1956,Wallace,Johnson
johnsyo01,1873,Youngy,Johnson
johnto01,1943,Tommy,John
joinero01,1906,Roy,Joiner
jokiser01,1989,Eric,Jokisch
jokst01,1926,Stan,Jok
jollesm01,1902,Smead,Jolley
jollyda01,1924,Dave,Jolly
jones01,1847,Levin,Jones
jones02,,,Jones
jones03,,,Jones
jonesad01,1985,Adam,Jones
jonesal01,1869,Alex,Jones
jonesal02,1959,Al,Jones
jonesan01,1977,Andruw,Jones
jonesar01,1906,Art,Jones
jonesba01,1963,Barry,Jones
jonesbi01,,Bill,Jones
jonesbi02,1887,Bill,Jones
jonesbi03,1899,Binky,Jones
jonesbo01,1889,Bob,Jones
jonesbo02,1949,Bob,Jones
jonesbo03,1970,Bobby,Jones
jonesbo04,1972,Bobby,Jones
jonesbr01,1898,Broadway,Jones
jonesbr02,1983,Brandon,Jones
jonesbu01,1870,Bumpus,Jones
jonesca01,1963,Calvin,Jones
jonesch01,1852,Charley,Jones
jonesch02,1861,Charlie,Jones
jonesch03,1876,Charlie,Jones
jonesch04,1957,Chris,Jones
jonesch05,1965,Chris,Jones
jonesch06,1972,Chipper,Jones
jonescl01,1942,Cleon,Jones
jonescl02,1941,Clarence,Jones
jonesco01,1874,Cowboy,Jones
jonesco02,1907,Cobe,Jones
jonesda01,1880,Davy,Jones
jonesda02,1918,Dale,Jones
jonesda03,1943,Dalton,Jones
jonesda04,1951,Darryl,Jones
jonesda05,1970,Dax,Jones
jonesde01,1893,Deacon,Jones
jonesde02,1934,Deacon,Jones
jonesdi01,1902,Dick,Jones
jonesdo01,1957,Doug,Jones
jonesea01,1919,Earl,Jones
jonesel01,1882,Elijah,Jones
jonesfi01,1871,Fielder,Jones
jonesfr01,1858,Frank,Jones
jonesga01,1945,Gary,Jones
jonesga02,1981,Garrett,Jones
jonesgo01,1930,Gordon,Jones
jonesgr01,1976,Greg,Jones
jonesha01,1936,Hal,Jones
joneshe01,1857,Henry,Jones
joneshe02,,Henry,Jones
jonesho01,1897,Howie,Jones
joneshu01,1984,Hunter,Jones
jonesja01,1859,Ri,Jones
jonesja02,1860,Jack,Jones
jonesja03,1920,Jake,Jones
jonesja04,1975,Jacque,Jones
jonesja05,1976,Jason,Jones
jonesja06,1988,James,Jones
jonesje01,1956,Jeff,Jones
jonesje02,1957,Jeff,Jones
jonesji01,1876,Jim,Jones
jonesji02,1964,Jimmy,Jones
jonesjo01,1892,Johnny,Jones
jonesjo02,1901,John,Jones
joneske01,1903,Ken,Jones
jonesly01,1953,Lynn,Jones
jonesma01,1938,Mack,Jones
jonesma02,1975,Marcus,Jones
jonesmi01,1865,Mike,Jones
jonesmi02,1959,Mike,Jones
jonesmi03,1977,Mitch,Jones
jonesna01,1986,Nate,Jones
jonesni01,1925,Nippy,Jones
jonesod01,1953,Odell,Jones
jonesos01,1879,Oscar,Jones
jonespe01,1899,Percy,Jones
jonesra01,1950,Randy,Jones
jonesre01,1911,Red,Jones
jonesri01,1955,Rick,Jones
jonesri02,1958,Ricky,Jones
jonesro01,1960,Ross,Jones
jonesro02,1964,Ron,Jones
jonesru01,1955,Ruppert,Jones
jonessa01,1892,Sad Sam,Jones
jonessa02,1925,Sam,Jones
jonessh01,1922,Sheldon,Jones
jonessh02,1935,Sherman,Jones
jonesst01,1941,Steve,Jones
jonesst02,1967,Stacy,Jones
joneste01,1885,Tex,Jones
joneste02,1971,Terry,Jones
jonesti01,1954,Timothy,Jones
jonesti02,1962,Tim,Jones
jonesto01,1874,Tom,Jones
jonesto02,1968,Todd,Jones
jonestr01,1961,Tracy,Jones
joneswi01,1925,Willie,Jones
jonnabu01,1897,Bubber,Jonnard
jonnacl01,1897,Claude,Jonnard
joosted01,1916,Eddie,Joost
jordabr01,1967,Brian,Jordan
jordabu01,1907,Buck,Jordan
jordach01,1871,Charlie,Jordan
jordadu01,1880,Dutch,Jordan
jordaha01,1873,Harry,Jordan
jordaji01,1908,Jimmy,Jordan
jordake01,1969,Kevin,Jordan
jordami01,1863,Mike,Jordan
jordami02,1927,Milt,Jordan
jordani01,1925,Niles,Jordan
jordari01,1889,Rip,Jordan
jordari02,1965,Ricky,Jordan
jordari03,1970,Ricardo,Jordan
jordasc01,1963,Scott,Jordan
jordasl01,1878,Slats,Jordan
jordata01,1989,Taylor,Jordan
jordati01,1879,Tim,Jordan
jordato01,1919,Tom,Jordan
jorgear01,1905,Arndt,Jorgens
jorgemi01,1948,Mike,Jorgensen
jorgeor01,1908,Orville,Jorgens
jorgepi01,1914,Pinky,Jorgensen
jorgery01,1979,Ryan,Jorgensen
jorgesp01,1919,Spider,Jorgensen
jorgete01,1966,Terry,Jorgensen
josefe01,1965,Felix,Jose
josepca01,1986,Caleb,Joseph
josepco01,1988,Corban,Joseph
