player_id,year,stint,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,obp,slg,ops
riverlu01,1990,1,BOS,AL,118,346,38,78,20,0,7,45,4,3,25,58,0,1,12,1,10,0.279,0.344,0.623
roberbi01,1990,1,SDN,NL,149,556,104,172,36,3,9,44,46,12,55,65,1,6,8,4,8,0.375,0.433,0.809
saboch01,1990,1,CIN,NL,148,567,95,153,38,2,25,71,25,10,61,58,7,4,1,3,8,0.343,0.476,0.819
salazlu01,1990,1,CHN,NL,115,410,44,104,13,3,12,47,3,1,19,59,3,4,0,1,4,0.293,0.388,0.68
samueju01,1990,1,LAN,NL,143,492,62,119,24,3,13,52,38,20,51,126,5,5,5,5,8,0.316,0.382,0.699
sandbry01,1990,1,CHN,NL,155,615,116,188,30,3,40,100,25,7,50,84,8,1,0,9,8,0.354,0.559,0.913
santibe01,1990,1,SDN,NL,100,344,42,93,8,5,11,53,5,5,27,55,2,3,1,7,4,0.323,0.419,0.741
sassema01,1990,1,NYN,NL,100,270,31,83,14,0,6,41,0,0,15,19,9,1,0,2,7,0.344,0.426,0.77
saxst01,1990,1,NYA,AL,155,615,70,160,24,2,4,42,43,9,49,46,3,4,6,6,13,0.316,0.325,0.641
schofdi02,1990,1,CAL,AL,99,310,41,79,8,1,1,18,3,4,52,61,3,2,13,2,3,0.363,0.297,0.66
sciosmi01,1990,1,LAN,NL,135,435,46,115,25,0,12,66,4,1,55,31,14,3,1,4,11,0.348,0.405,0.753
seitzke01,1990,1,KCA,AL,158,622,91,171,31,5,6,38,7,5,67,66,2,2,4,2,11,0.346,0.37,0.716
sharpmi01,1990,1,LAN,NL,129,357,42,106,14,2,3,36,15,6,46,39,6,1,8,3,5,0.376,0.373,0.748
sheetla01,1990,1,DET,AL,131,360,40,94,17,2,10,52,1,3,24,42,2,2,0,4,13,0.308,0.403,0.71
sheffga01,1990,1,ML4,AL,125,487,67,143,30,1,10,67,25,10,44,41,1,3,4,9,11,0.35,0.421,0.771
shelbjo01,1990,2,DET,AL,78,222,22,55,9,3,4,20,3,5,10,51,0,0,6,0,6,0.28,0.369,0.65
sierrru01,1990,1,TEX,AL,159,608,70,170,37,2,16,96,9,0,49,86,13,1,0,8,15,0.33,0.426,0.756
slaugdo01,1990,1,PIT,NL,84,230,27,69,18,3,4,29,0,1,27,27,2,3,3,4,2,0.375,0.457,0.832
smithdw01,1990,1,CHN,NL,117,290,34,76,15,0,6,27,11,6,28,46,2,2,0,2,7,0.329,0.376,0.705
smithlo01,1990,1,ATL,NL,135,466,72,142,27,9,9,42,10,10,58,69,3,6,1,6,2,0.384,0.459,0.844
smithoz01,1990,1,SLN,NL,143,512,61,130,21,1,1,50,32,6,61,33,4,2,7,10,8,0.33,0.305,0.635
snydeco02,1990,1,CLE,AL,123,438,46,102,27,3,14,55,1,4,21,118,3,2,1,6,11,0.268,0.404,0.672
sosasa01,1990,1,CHA,AL,153,532,72,124,26,10,15,70,32,16,33,150,4,6,2,6,10,0.282,0.404,0.687
spierbi01,1990,1,ML4,AL,112,363,44,88,15,3,2,36,11,6,16,45,0,1,6,3,12,0.274,0.317,0.591
steinte01,1990,1,OAK,AL,114,379,32,95,15,2,9,57,0,1,19,66,1,4,5,3,11,0.291,0.372,0.663
stevele01,1990,1,CAL,AL,67,248,28,53,10,0,7,32,1,1,22,75,3,0,2,3,8,0.275,0.339,0.613
stillku01,1990,1,KCA,AL,144,506,60,126,35,4,3,51,0,2,39,60,1,4,4,7,11,0.304,0.352,0.656
strawda01,1990,1,NYN,NL,152,542,92,150,18,1,37,108,15,8,70,110,15,4,0,5,5,0.361,0.518,0.879
stubbfr01,1990,1,HOU,NL,146,448,59,117,23,2,23,71,19,6,48,114,3,2,1,2,4,0.334,0.475,0.809
surhobj01,1990,1,ML4,AL,135,474,55,131,21,4,6,59,18,7,41,37,5,1,7,7,8,0.331,0.376,0.706
tartada01,1990,1,KCA,AL,88,313,41,84,19,0,15,60,1,1,36,93,0,0,0,3,9,0.341,0.473,0.814
templga01,1990,1,SDN,NL,144,505,45,125,25,3,9,59,1,4,24,59,7,0,8,4,17,0.28,0.362,0.642
tettlmi01,1990,1,BAL,AL,135,444,68,99,21,2,15,51,2,4,106,160,3,5,0,4,7,0.376,0.381,0.756
thomaan01,1990,1,ATL,NL,84,278,26,61,8,0,5,30,2,1,11,43,2,0,0,1,10,0.248,0.302,0.55
thompmi02,1990,1,SLN,NL,135,418,42,91,14,7,6,30,25,5,39,60,5,5,1,0,4,0.292,0.328,0.62
thompro01,1990,1,SFN,NL,144,498,67,122,22,3,15,56,14,4,34,96,1,6,8,3,9,0.299,0.392,0.691
thondi01,1990,1,PHI,NL,149,552,54,141,20,4,8,48,12,5,37,77,10,3,1,2,14,0.305,0.35,0.654
trammal01,1990,1,DET,AL,146,559,71,170,37,1,14,89,12,10,68,55,7,1,3,6,11,0.377,0.449,0.826
treadje01,1990,1,ATL,NL,128,474,56,134,20,2,11,59,3,4,25,42,1,3,5,4,10,0.32,0.403,0.723
uribejo01,1990,1,SFN,NL,138,415,35,103,8,6,1,24,5,9,29,49,13,0,4,0,8,0.297,0.304,0.601
valleda01,1990,1,SEA,AL,107,308,37,66,15,0,7,33,1,2,45,48,0,7,4,0,11,0.328,0.331,0.659
vanslan01,1990,1,PIT,NL,136,493,67,140,26,6,17,77,14,4,66,89,2,1,3,4,6,0.367,0.465,0.832
vaughgr01,1990,1,ML4,AL,120,382,51,84,26,2,17,61,7,4,33,91,1,1,7,6,11,0.28,0.432,0.712
velarra01,1990,1,NYA,AL,95,229,21,48,6,2,5,19,0,3,20,53,0,1,2,1,6,0.275,0.319,0.594
venturo01,1990,1,CHA,AL,150,493,48,123,17,1,5,54,1,4,55,53,2,1,13,3,5,0.324,0.318,0.643
vizquom01,1990,1,SEA,AL,81,255,19,63,3,2,2,18,4,1,18,22,0,0,10,2,7,0.295,0.298,0.593
walkela01,1990,1,MON,NL,133,419,59,101,18,3,19,51,21,7,49,112,5,5,3,2,8,0.326,0.434,0.761
wallati01,1990,1,MON,NL,161,626,69,185,37,5,21,98,6,9,42,80,11,3,0,7,12,0.339,0.471,0.81
waltoje01,1990,1,CHN,NL,101,392,63,103,16,2,2,21,14,7,50,70,1,4,1,2,4,0.35,0.329,0.68
wardga01,1990,1,DET,AL,106,309,32,79,11,2,9,46,2,0,30,50,0,1,2,2,12,0.322,0.392,0.713
webstmi01,1990,1,CLE,AL,128,437,58,110,20,6,12,55,22,6,20,61,1,3,11,6,5,0.285,0.407,0.693
weisswa01,1990,1,OAK,AL,138,445,50,118,17,1,2,35,9,3,46,53,5,4,6,4,7,0.337,0.321,0.658
whitalo01,1990,1,DET,AL,132,472,75,112,22,2,18,60,8,2,74,71,7,0,1,5,10,0.338,0.407,0.744
whitede03,1990,1,CAL,AL,125,443,57,96,17,3,11,44,21,6,44,116,5,3,10,3,6,0.29,0.343,0.633
whitefr01,1990,1,KCA,AL,82,241,20,52,14,1,2,21,1,0,10,32,0,3,0,3,7,0.253,0.307,0.56
willima04,1990,1,SFN,NL,159,617,87,171,27,2,33,122,7,4,33,138,9,7,2,5,13,0.319,0.488,0.807
wilsogl01,1990,1,HOU,NL,118,368,42,90,14,0,10,55,0,3,26,64,1,1,0,4,16,0.293,0.364,0.657
wilsomo01,1990,1,TOR,AL,147,588,81,156,36,4,3,51,23,4,31,102,0,0,6,4,10,0.3,0.355,0.656
wilsowi02,1990,1,KCA,AL,115,307,49,89,13,3,2,42,24,6,30,57,1,2,3,3,4,0.354,0.371,0.725
winfida01,1990,2,CAL,AL,112,414,63,114,18,2,19,72,0,1,48,68,3,1,1,6,15,0.348,0.466,0.814
worthcr01,1990,1,BAL,AL,133,425,46,96,17,0,8,44,1,2,63,96,2,3,7,3,13,0.328,0.322,0.65
yeldier01,1990,1,HOU,NL,142,511,69,130,9,5,1,28,64,25,39,87,1,0,4,5,11,0.305,0.297,0.602
yountro01,1990,1,ML4,AL,158,587,98,145,17,5,17,77,15,8,78,89,6,6,4,8,7,0.337,0.38,0.717
zeileto01,1990,1,SLN,NL,144,495,62,121,25,3,15,57,2,4,67,77,3,2,0,6,11,0.333,0.398,0.731
alomaro01,1991,1,TOR,AL,161,637,88,188,41,11,9,69,53,11,57,86,3,4,16,5,5,0.354,0.436,0.791
anderbr01,1991,1,BAL,AL,113,256,40,59,12,3,2,27,12,5,38,44,0,5,11,3,1,0.338,0.324,0.662
anderda02,1991,1,SFN,NL,100,226,24,56,5,2,2,13,2,4,12,35,2,0,2,0,8,0.286,0.314,0.6
baergca01,1991,1,CLE,AL,158,593,80,171,28,2,11,69,3,2,48,74,5,6,4,3,12,0.346,0.398,0.744
bagweje01,1991,1,HOU,NL,156,554,79,163,26,4,15,82,7,4,75,116,5,13,1,7,12,0.387,0.437,0.824
baineha01,1991,1,OAK,AL,141,488,76,144,25,1,20,90,0,1,72,67,22,1,0,5,12,0.383,0.473,0.857
barfije01,1991,1,NYA,AL,84,284,37,64,12,0,17,48,1,0,36,80,6,0,0,1,11,0.312,0.447,0.759
basske01,1991,1,SFN,NL,124,361,43,84,10,4,10,40,7,4,36,56,8,4,2,3,12,0.307,0.366,0.673
belleal01,1991,1,CLE,AL,123,461,60,130,31,2,28,95,3,1,25,99,2,5,0,5,24,0.323,0.54,0.863
bellge02,1991,1,CHN,NL,149,558,63,159,27,0,25,86,2,6,32,62,6,4,0,9,10,0.323,0.468,0.791
bellira01,1991,1,ATL,NL,149,353,36,88,9,2,0,27,3,1,22,63,2,2,7,1,4,0.296,0.286,0.582
bellja01,1991,1,PIT,NL,157,608,96,164,32,8,16,67,10,6,52,99,1,4,30,3,15,0.33,0.428,0.757
bellju01,1991,1,BAL,AL,100,209,26,36,9,2,1,15,0,0,8,51,0,0,4,2,1,0.201,0.249,0.45
benzito01,1991,2,KCA,AL,78,293,29,86,15,3,2,40,2,6,17,46,2,3,1,1,5,0.338,0.386,0.723
bicheda01,1991,1,ML4,AL,134,445,53,106,18,3,15,59,14,8,22,107,4,1,1,6,9,0.272,0.393,0.665
biggicr01,1991,1,HOU,NL,149,546,79,161,23,4,4,46,19,6,53,71,3,2,5,3,2,0.358,0.374,0.731
blausje01,1991,1,ATL,NL,129,352,49,91,14,3,11,54,5,6,54,59,4,2,4,3,4,0.358,0.409,0.767
boggswa01,1991,1,BOS,AL,144,546,93,181,42,2,8,51,1,2,89,32,25,0,0,6,16,0.421,0.46,0.881
bondsba01,1991,1,PIT,NL,153,510,95,149,28,5,25,116,43,13,107,73,25,4,0,13,8,0.41,0.514,0.924
bonilbo01,1991,1,PIT,NL,157,577,102,174,44,6,18,100,2,4,90,67,8,2,0,11,14,0.391,0.492,0.883
bordepa01,1991,1,TOR,AL,105,291,22,71,17,0,5,36,0,0,11,45,1,1,6,3,8,0.271,0.354,0.625
bordimi01,1991,1,OAK,AL,90,235,21,56,5,1,0,21,3,4,14,37,0,3,12,1,3,0.289,0.268,0.557
bostoda01,1991,1,NYN,NL,137,255,40,70,16,4,4,21,15,8,30,42,0,0,0,1,2,0.35,0.416,0.765
bragggl01,1991,1,CIN,NL,85,250,36,65,10,0,11,39,11,3,23,46,3,2,0,4,4,0.323,0.432,0.755
breamsi01,1991,1,ATL,NL,91,265,32,67,12,0,11,45,0,3,25,31,5,0,4,4,8,0.313,0.423,0.736
brettge01,1991,1,KCA,AL,131,505,77,129,40,2,10,61,2,0,58,75,10,0,1,8,20,0.327,0.402,0.729
brilegr01,1991,1,SEA,AL,139,381,39,99,17,3,2,26,23,11,27,51,0,0,1,3,7,0.307,0.336,0.643
brookhu01,1991,1,NYN,NL,103,357,48,85,11,1,16,50,3,1,44,62,8,3,0,3,7,0.324,0.409,0.733
brownje01,1991,1,CLE,AL,107,290,28,66,5,2,1,29,2,4,27,29,0,1,12,4,5,0.292,0.269,0.561
brunato01,1991,1,BOS,AL,142,459,54,105,24,1,16,70,1,2,49,72,2,3,0,8,8,0.303,0.39,0.692
buechst01,1991,1,TEX,AL,121,416,58,111,17,2,18,66,0,4,39,69,4,5,10,2,11,0.335,0.447,0.783
buhneja01,1991,1,SEA,AL,137,406,64,99,14,4,27,77,0,1,53,117,5,6,2,4,10,0.337,0.498,0.834
burksel01,1991,1,BOS,AL,130,474,56,119,33,3,14,56,6,11,39,81,2,6,2,3,7,0.314,0.422,0.736
butlebr01,1991,1,LAN,NL,161,615,112,182,13,5,2,38,38,28,108,79,4,1,4,2,3,0.401,0.343,0.744
caldeiv01,1991,1,MON,NL,134,470,69,141,22,3,19,75,31,16,53,64,4,3,1,10,7,0.368,0.481,0.848
caminke01,1991,1,HOU,NL,152,574,65,145,30,3,13,80,4,5,46,85,7,5,3,4,18,0.312,0.383,0.695
candaca01,1991,1,HOU,NL,151,461,44,121,20,7,4,50,9,3,40,49,7,0,1,3,5,0.319,0.362,0.682
cansejo01,1991,1,OAK,AL,154,572,115,152,32,1,44,122,26,6,78,152,8,9,0,6,16,0.359,0.556,0.915
carrema01,1991,1,NYN,NL,106,254,18,66,6,0,4,21,2,1,12,26,2,2,1,1,13,0.297,0.331,0.628
cartega01,1991,1,LAN,NL,101,248,22,61,14,0,6,26,2,2,22,26,1,7,1,2,11,0.323,0.375,0.698
cartejo01,1991,1,TOR,AL,162,638,89,174,42,3,33,108,20,9,49,112,12,10,0,9,6,0.33,0.503,0.833
cedenan01,1991,1,HOU,NL,67,251,27,61,13,2,9,36,4,3,9,74,1,1,1,2,3,0.27,0.418,0.688
ceronri01,1991,1,NYN,NL,90,227,18,62,13,0,2,16,1,1,30,24,2,1,0,0,9,0.36,0.357,0.717
chambwe01,1991,1,PHI,NL,101,383,51,92,16,3,13,50,9,4,31,73,0,2,1,0,8,0.3,0.399,0.7
clarkja01,1991,1,BOS,AL,140,481,75,120,18,1,28,87,0,2,96,133,3,3,0,5,17,0.374,0.466,0.84
clarkje01,1991,1,SDN,NL,118,369,26,84,16,0,10,47,2,1,31,90,2,6,1,4,10,0.295,0.352,0.647
clarkwi02,1991,1,SFN,NL,148,565,84,170,32,7,29,116,4,2,51,91,12,2,0,4,5,0.359,0.536,0.895
coleal01,1991,1,CLE,AL,122,387,58,114,17,3,0,21,27,17,58,47,2,1,4,2,8,0.386,0.354,0.74
colemvi01,1991,1,NYN,NL,72,278,45,71,7,5,1,17,37,14,39,47,0,0,1,0,3,0.347,0.327,0.674
corajo01,1991,1,CHA,AL,100,228,37,55,2,3,0,18,11,6,20,21,0,5,8,3,1,0.313,0.276,0.589
cuylemi01,1991,1,DET,AL,154,475,77,122,15,7,3,33,41,10,52,92,0,5,12,2,4,0.335,0.337,0.672
danieka01,1991,1,LAN,NL,137,461,54,115,15,1,17,73,6,1,63,116,4,1,0,6,9,0.337,0.397,0.734
dascedo01,1991,1,CHN,NL,118,239,40,61,11,0,1,18,14,7,24,26,2,2,6,1,3,0.327,0.314,0.641
daultda01,1991,1,PHI,NL,89,285,36,56,12,0,12,42,5,0,41,66,4,2,2,5,4,0.297,0.365,0.662
davisal01,1991,1,SEA,AL,145,462,39,102,15,1,12,69,0,3,56,78,9,0,0,10,8,0.299,0.335,0.635
davisch01,1991,1,MIN,AL,153,534,84,148,34,1,29,93,5,6,95,117,13,1,0,4,9,0.385,0.507,0.892
daviser01,1991,1,CIN,NL,89,285,39,67,10,0,11,33,14,2,48,92,5,5,0,2,4,0.353,0.386,0.739
dawsoan01,1991,1,CHN,NL,149,563,69,153,21,4,31,104,4,5,22,80,3,5,0,6,10,0.302,0.488,0.79
deckest01,1991,1,SFN,NL,79,233,11,48,7,1,5,24,0,1,16,44,1,3,2,4,7,0.262,0.309,0.571
deerro01,1991,1,DET,AL,134,448,64,80,14,2,25,64,1,3,89,175,1,0,0,2,3,0.314,0.386,0.7
deshide01,1991,1,MON,NL,151,563,83,134,15,4,10,51,56,23,95,151,2,2,8,5,6,0.347,0.332,0.68
devermi01,1991,1,BAL,AL,149,608,82,158,27,10,19,59,16,9,47,115,2,2,7,4,13,0.313,0.431,0.744
doranbi02,1991,1,CIN,NL,111,361,51,101,12,2,6,35,5,4,46,39,1,0,0,3,4,0.359,0.374,0.732
downibr01,1991,1,TEX,AL,123,407,76,113,17,2,17,49,1,1,58,70,7,8,1,2,7,0.377,0.455,0.831
duncama01,1991,1,CIN,NL,100,333,46,86,7,4,12,40,5,4,12,57,0,3,5,3,0,0.288,0.411,0.699
dunstsh01,1991,1,CHN,NL,142,492,59,128,22,7,12,50,21,6,23,64,5,4,4,11,9,0.292,0.407,0.699
dykstle01,1991,1,PHI,NL,63,246,48,73,13,5,3,12,24,4,37,20,1,1,0,0,1,0.391,0.427,0.818
eisenji01,1991,1,KCA,AL,135,375,47,113,22,3,2,47,5,3,20,35,1,1,3,6,10,0.333,0.392,0.725
elsteke01,1991,1,NYN,NL,115,348,33,84,16,2,6,36,2,3,40,53,6,1,1,4,4,0.318,0.351,0.669
espinal01,1991,1,NYA,AL,148,480,51,123,23,2,5,33,4,1,16,57,0,2,9,2,10,0.282,0.344,0.626
evansdw01,1991,1,BAL,AL,101,270,35,73,9,1,6,38,2,3,54,54,2,2,1,2,7,0.393,0.378,0.771
feldemi01,1991,1,SFN,NL,132,348,51,92,10,6,0,18,21,6,30,31,2,1,4,0,1,0.325,0.328,0.652
felixju01,1991,1,CAL,AL,66,230,32,65,10,2,2,26,7,5,11,55,0,3,0,2,5,0.321,0.37,0.691
fermife01,1991,1,CLE,AL,129,424,30,111,13,2,0,31,5,4,26,27,0,3,13,3,17,0.307,0.302,0.609
fernato01,1991,1,SDN,NL,145,558,81,152,27,5,4,38,23,9,55,74,0,0,7,1,12,0.337,0.36,0.697
fieldce01,1991,1,DET,AL,162,624,102,163,25,0,44,133,0,0,78,151,12,6,0,4,17,0.347,0.513,0.86
finlest01,1991,1,HOU,NL,159,596,84,170,28,10,8,54,34,18,42,65,5,2,10,6,8,0.331,0.406,0.737
fiskca01,1991,1,CHA,AL,134,460,42,111,25,0,18,74,1,2,32,86,4,7,0,2,19,0.299,0.413,0.712
fletcsc01,1991,1,CHA,AL,90,248,14,51,10,1,1,28,0,2,17,26,0,3,6,3,3,0.262,0.266,0.528
francju01,1991,1,TEX,AL,146,589,108,201,27,3,15,78,36,9,65,78,8,3,0,2,13,0.408,0.474,0.882
frymatr01,1991,1,DET,AL,149,557,65,144,36,3,21,91,12,5,40,149,0,3,6,6,13,0.309,0.447,0.756
gaettga01,1991,1,CAL,AL,152,586,58,144,22,1,18,66,5,5,33,104,3,8,2,5,13,0.293,0.379,0.672
gagnegr01,1991,1,MIN,AL,139,408,52,108,23,3,8,42,11,9,26,72,0,3,5,5,15,0.31,0.395,0.705
galaran01,1991,1,MON,NL,107,375,34,82,13,2,9,33,5,6,23,86,5,2,0,0,6,0.268,0.336,0.604
gallada01,1991,1,CAL,AL,90,270,32,79,17,0,1,30,2,4,24,43,0,2,10,0,6,0.355,0.367,0.721
gallemi01,1991,1,OAK,AL,159,482,67,119,15,4,12,49,6,9,67,84,3,5,10,3,8,0.343,0.369,0.712
gantnji01,1991,1,ML4,AL,140,526,63,149,27,4,2,47,4,6,27,34,5,3,7,4,13,0.32,0.361,0.681
gantro01,1991,1,ATL,NL,154,561,101,141,35,3,32,105,34,15,71,104,8,5,0,5,6,0.338,0.496,0.834
gibsoki01,1991,1,KCA,AL,132,462,81,109,17,6,16,55,18,4,69,103,3,6,1,2,9,0.341,0.403,0.744
gilkebe01,1991,1,SLN,NL,81,268,28,58,7,2,5,20,14,8,39,33,0,1,1,2,14,0.316,0.313,0.63
gladdda01,1991,1,MIN,AL,126,461,65,114,14,9,6,52,15,9,36,60,1,5,5,4,13,0.306,0.356,0.662
gomezle02,1991,1,BAL,AL,118,391,40,91,17,2,16,45,1,1,40,82,0,2,5,7,11,0.302,0.409,0.711
gonzaju03,1991,1,TEX,AL,142,545,78,144,34,1,27,102,4,4,42,118,7,5,0,3,10,0.321,0.479,0.8
gonzalu01,1991,1,HOU,NL,137,473,51,120,28,9,13,69,10,7,40,101,4,8,1,4,9,0.32,0.433,0.753
gracema01,1991,1,CHN,NL,160,619,87,169,28,5,8,58,3,4,70,53,7,3,4,7,6,0.346,0.373,0.719
grebecr01,1991,1,CHA,AL,107,224,37,63,16,3,6,31,1,3,38,40,0,1,4,1,3,0.386,0.46,0.846
greenmi01,1991,1,BOS,AL,147,544,76,163,26,6,9,83,15,5,43,35,6,3,1,7,11,0.35,0.419,0.769
griffal01,1991,1,LAN,NL,109,350,27,85,6,2,0,27,5,4,22,49,5,1,7,5,5,0.286,0.271,0.557
griffke02,1991,1,SEA,AL,154,548,76,179,42,1,22,100,18,6,71,82,21,1,4,9,10,0.399,0.527,0.926
grissma02,1991,1,MON,NL,148,558,73,149,23,9,6,39,76,17,34,89,0,1,4,0,8,0.31,0.373,0.683
grubeke01,1991,1,TOR,AL,113,429,58,108,18,2,20,65,12,7,31,70,5,6,3,5,7,0.308,0.443,0.751
guerrpe01,1991,1,SLN,NL,115,427,41,116,12,1,8,70,4,2,37,46,2,1,0,7,12,0.326,0.361,0.687
guilloz01,1991,1,CHA,AL,154,524,52,143,20,3,3,49,21,15,11,38,1,0,13,7,7,0.284,0.34,0.624
gwynnto01,1991,1,SDN,NL,134,530,69,168,27,11,4,62,8,8,34,19,8,0,0,5,11,0.355,0.432,0.787
hallme01,1991,1,NYA,AL,141,492,67,140,23,2,19,80,0,1,26,40,6,3,0,6,6,0.321,0.455,0.776
hamilda02,1991,1,ML4,AL,122,405,64,126,15,6,1,57,16,6,33,38,2,0,7,3,10,0.361,0.385,0.746
harpebr01,1991,1,MIN,AL,123,441,54,137,28,1,10,69,1,2,14,22,3,6,2,6,14,0.336,0.447,0.783
harrile01,1991,1,LAN,NL,145,429,59,123,16,1,3,38,12,3,37,32,5,5,12,2,16,0.349,0.35,0.698
hatchbi01,1991,1,CIN,NL,138,442,45,116,25,3,4,41,11,9,26,55,4,7,4,3,9,0.312,0.36,0.671
hayesch01,1991,1,PHI,NL,142,460,34,106,23,1,12,53,3,3,16,75,3,1,2,1,13,0.257,0.363,0.62
hayesvo01,1991,1,PHI,NL,77,284,43,64,15,1,0,21,9,2,31,42,1,3,0,5,6,0.303,0.285,0.589
hendeda01,1991,1,OAK,AL,150,572,86,158,33,0,25,85,6,6,58,113,3,4,1,2,9,0.346,0.465,0.811
henderi01,1991,1,OAK,AL,134,470,105,126,17,1,18,57,58,18,98,73,7,7,0,3,7,0.4,0.423,0.823
hilldo01,1991,1,CAL,AL,77,209,36,50,8,1,1,20,1,0,30,21,1,0,3,0,1,0.335,0.301,0.636
hoilech01,1991,1,BAL,AL,107,341,36,83,15,0,11,31,0,2,29,61,1,1,0,1,11,0.304,0.384,0.688
hornsa01,1991,1,BAL,AL,121,317,45,74,16,0,23,61,0,0,41,99,4,3,0,1,10,0.326,0.502,0.828
howarda02,1991,1,KCA,AL,94,236,20,51,7,0,1,17,3,2,16,45,0,1,9,2,1,0.267,0.258,0.525
howarth01,1991,1,SDN,NL,106,281,30,70,12,3,4,22,10,7,24,57,4,1,2,1,4,0.309,0.356,0.665
hrbekke01,1991,1,MIN,AL,132,462,72,131,20,1,20,89,4,4,67,48,4,0,3,2,15,0.373,0.461,0.834
hudlere01,1991,1,SLN,NL,101,207,21,47,10,2,1,15,12,8,10,29,1,0,2,2,1,0.26,0.309,0.569
huletti01,1991,1,BAL,AL,79,206,29,42,9,0,7,18,0,1,13,49,0,1,1,0,3,0.255,0.35,0.604
huntebr01,1991,1,ATL,NL,97,271,32,68,16,1,12,50,0,2,17,48,0,1,0,2,6,0.296,0.45,0.746
husonje01,1991,1,TEX,AL,119,268,36,57,8,3,2,26,8,3,39,32,0,0,9,1,6,0.312,0.287,0.599
incavpe01,1991,1,DET,AL,97,337,38,72,12,1,11,38,1,3,36,92,0,1,1,2,6,0.29,0.353,0.643
jacksda03,1991,1,SDN,NL,122,359,51,94,12,1,21,49,5,3,27,66,2,2,3,3,5,0.315,0.476,0.791
jacobbr01,1991,1,CLE,AL,66,231,14,54,9,1,4,24,0,1,16,32,2,2,0,0,7,0.289,0.333,0.622
jamesch02,1991,1,CLE,AL,115,437,31,104,16,2,5,41,3,4,18,61,2,4,2,2,9,0.273,0.318,0.591
jeffegr01,1991,1,NYN,NL,136,486,59,132,19,2,9,62,26,5,47,38,2,2,1,3,12,0.336,0.374,0.711
johnsho01,1991,1,NYN,NL,156,564,108,146,34,4,38,117,30,16,78,120,12,1,0,15,4,0.342,0.535,0.877
johnsla03,1991,1,CHA,AL,159,588,72,161,14,13,0,49,26,11,26,58,2,1,6,3,14,0.304,0.342,0.646
jordari02,1991,1,PHI,NL,101,301,38,82,21,3,9,49,0,2,14,49,2,2,0,5,11,0.304,0.452,0.756
josefe01,1991,1,SLN,NL,154,568,69,173,40,6,8,77,20,12,50,113,8,2,0,5,12,0.36,0.438,0.798
joynewa01,1991,1,CAL,AL,143,551,79,166,34,3,21,96,2,0,52,66,4,1,2,5,11,0.36,0.488,0.848
justida01,1991,1,ATL,NL,109,396,67,109,25,1,21,87,8,8,65,81,9,3,0,5,4,0.377,0.503,0.88
kellypa03,1991,1,NYA,AL,96,298,35,72,12,4,3,23,12,1,15,52,0,5,2,2,5,0.288,0.339,0.626
kellyro01,1991,1,NYA,AL,126,486,68,130,22,2,20,69,32,9,45,77,2,5,2,5,14,0.333,0.444,0.777
knoblch01,1991,1,MIN,AL,151,565,78,159,24,6,1,50,25,5,59,40,0,4,1,5,8,0.351,0.35,0.701
krukjo01,1991,1,PHI,NL,152,538,84,158,27,6,21,92,7,0,67,100,16,1,0,9,11,0.367,0.483,0.851
lankfra01,1991,1,SLN,NL,151,566,83,142,23,15,9,69,44,20,41,114,1,1,4,3,4,0.301,0.392,0.693
larkiba01,1991,1,CIN,NL,123,464,88,140,27,4,20,69,24,6,55,64,1,3,3,2,7,0.378,0.506,0.884
larkige01,1991,1,MIN,AL,98,255,34,73,14,1,2,19,2,3,30,21,3,1,3,2,9,0.361,0.373,0.734
lavalmi01,1991,1,PIT,NL,108,336,25,97,11,2,3,41,2,1,33,27,4,2,1,5,10,0.351,0.36,0.711
leema02,1991,1,TOR,AL,138,445,41,104,18,3,0,29,7,2,24,107,0,2,10,4,11,0.274,0.288,0.561
lemkema01,1991,1,ATL,NL,136,269,36,63,11,2,2,23,1,2,29,27,2,0,6,4,9,0.305,0.312,0.617
lewisda01,1991,1,SFN,NL,72,222,41,55,5,3,1,15,13,7,36,30,0,2,7,0,1,0.358,0.311,0.669
lewisma01,1991,1,CLE,AL,84,314,29,83,15,1,0,30,2,2,15,45,0,0,2,5,12,0.293,0.318,0.612
lindjo01,1991,1,PIT,NL,150,502,53,133,16,6,3,54,7,4,30,56,10,2,5,6,20,0.306,0.339,0.644
lyonsst01,1991,1,BOS,AL,87,212,15,51,10,1,4,17,10,3,11,35,2,0,3,1,1,0.277,0.354,0.631
maaske01,1991,1,NYA,AL,148,500,69,110,14,1,23,63,5,1,83,128,3,4,0,5,4,0.333,0.39,0.723
macfami01,1991,1,KCA,AL,84,267,34,74,18,2,13,41,1,0,17,52,0,6,1,4,4,0.33,0.506,0.836
macksh01,1991,1,MIN,AL,143,442,79,137,27,8,18,74,13,9,34,79,1,6,2,5,11,0.363,0.529,0.893
magadda01,1991,1,NYN,NL,124,418,58,108,23,0,4,51,1,1,83,50,3,2,7,7,5,0.378,0.342,0.721
martica02,1991,1,CLE,AL,72,257,22,73,14,0,5,30,3,2,10,43,2,2,1,5,10,0.31,0.397,0.707
martich01,1991,1,BAL,AL,67,216,32,58,12,1,13,33,1,1,11,51,0,0,0,1,2,0.303,0.514,0.817
